ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Lat_Lon_Combined,geo_data,address,country,country_code,locality,county,state,house_number,road,postcode,place,suburb,city,state_district,town,hamlet,village,archipelago,city_district,amenity,region,building,municipality,neighbourhood,tourism,leisure,aeroway,residential,highway,township,island,landuse,farm,shop,man_made,isolated_dwelling,quarter,yes,historic,province,subdivision,department,industrial,farmyard,borough,club,office,Lat Split,Long Split
AL041895,            UNNAMED,18951007,600,  , TD,29.9N,94.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.9N, 94.4W","{'place_id': 105248698, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 21016580, 'lat': '29.898539633606095', 'lon': '-94.40580199621378', 'display_name': 'FM 1406, Chambers County, Texas, United States', 'address': {'road': 'FM 1406', 'county': 'Chambers County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['29.8872492', '29.952453', '-94.406513', '-94.39922']}","{'road': 'FM 1406', 'county': 'Chambers County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Chambers County,Texas,,FM 1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,-94.4
AL041895,            UNNAMED,18951007,1200,  , TD,32.4N,92.6W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.4N, 92.6W","{'place_id': 100666272, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 12649130, 'lat': '32.3973897662913', 'lon': '-92.6017760353069', 'display_name': 'Highway 148, Clay, Jackson Parish, Louisiana, 71270, United States', 'address': {'road': 'Highway 148', 'hamlet': 'Clay', 'county': 'Jackson Parish', 'state': 'Louisiana', 'postcode': '71270', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.38839', '32.4327429', '-92.6773018', '-92.571813']}","{'road': 'Highway 148', 'hamlet': 'Clay', 'county': 'Jackson Parish', 'state': 'Louisiana', 'postcode': '71270', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jackson Parish,Louisiana,,Highway 148,71270,,,,,,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,-92.6
AL061895,            UNNAMED,18951016,1300, L, TS,25.7N,81.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"25.7N, 81.3W","{'place_id': 282588670, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210746, 'lat': '25.0405135', 'lon': '-80.8337157', 'display_name': 'Monroe County, Florida, United States', 'address': {'county': 'Monroe County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['24.396308', '25.8052273', '-82.987477', '-80.150247']}","{'county': 'Monroe County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Monroe County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,-81.3
AL061895,            UNNAMED,18951016,1800,  , TD,26.4N,80.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"26.4N, 80.2W","{'place_id': 316883900, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 11256598, 'lat': '26.400548', 'lon': '-80.200421', 'display_name': '9899, Robins Nest Road, Palm Beach County, Florida, 33496, United States', 'address': {'house_number': '9899', 'road': 'Robins Nest Road', 'county': 'Palm Beach County', 'state': 'Florida', 'postcode': '33496', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['26.400498', '26.400598', '-80.200471', '-80.200371']}","{'house_number': '9899', 'road': 'Robins Nest Road', 'county': 'Palm Beach County', 'state': 'Florida', 'postcode': '33496', 'country': 'United States', 'country_code': 'us'}",United States,us,,Palm Beach County,Florida,9899,Robins Nest Road,33496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,-80.2
AL011896,            UNNAMED,18960707,1700, L, HU,30.4N,86.5W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.4N, 86.5W","{'place_id': 296571432, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 11153458, 'lat': '30.399922171350042', 'lon': '-86.49999208704932', 'display_name': '345, Evergreen Place, Destin, Okaloosa County, Florida, 32541, United States', 'address': {'house_number': '345', 'road': 'Evergreen Place', 'town': 'Destin', 'county': 'Okaloosa County', 'state': 'Florida', 'postcode': '32541', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.39987217135', '30.39997217135', '-86.500042087049', '-86.499942087049']}","{'house_number': '345', 'road': 'Evergreen Place', 'town': 'Destin', 'county': 'Okaloosa County', 'state': 'Florida', 'postcode': '32541', 'country': 'United States', 'country_code': 'us'}",United States,us,,Okaloosa County,Florida,345,Evergreen Place,32541,,,,,Destin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,-86.5
AL011896,            UNNAMED,18960707,1800,  , HU,30.5N,86.4W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.5N, 86.4W","{'place_id': 282588542, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210691, 'lat': '30.6765961', 'lon': '-86.6037748', 'display_name': 'Okaloosa County, Florida, United States', 'address': {'county': 'Okaloosa County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.325354', '30.99698', '-86.800554', '-86.388515']}","{'county': 'Okaloosa County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Okaloosa County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,-86.4
AL011896,            UNNAMED,18960708,0,  , TS,31.6N,85.3W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.6N, 85.3W","{'place_id': 282601975, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1850804, 'lat': '31.4838041', 'lon': '-85.2447377', 'display_name': 'Henry County, Alabama, United States', 'address': {'county': 'Henry County', 'state': 'Alabama', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.307615', '31.7740032', '-85.417458', '-85.041305']}","{'county': 'Henry County', 'state': 'Alabama', 'country': 'United States', 'country_code': 'us'}",United States,us,,Henry County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,-85.3
AL011896,            UNNAMED,18960708,600,  , TS,32.4N,84.3W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.4N, 84.3W","{'place_id': 156299179, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 224636039, 'lat': '32.40097115536627', 'lon': '-84.29476144282866', 'display_name': 'US 19;GA 3, Taylor County, Georgia, 31081, United States', 'address': {'road': 'US 19;GA 3', 'county': 'Taylor County', 'state': 'Georgia', 'postcode': '31081', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.3895251', '32.4071454', '-84.2968544', '-84.2944709']}","{'road': 'US 19;GA 3', 'county': 'Taylor County', 'state': 'Georgia', 'postcode': '31081', 'country': 'United States', 'country_code': 'us'}",United States,us,,Taylor County,Georgia,,US 19;GA 3,31081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,-84.3
AL011896,            UNNAMED,18960708,1200,  , TS,33.3N,83.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"33.3N, 83.5W","{'place_id': 357417, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 154090466, 'lat': '33.3073539', 'lon': '-83.4837772', 'display_name': 'Willard, Putnam County, Georgia, United States', 'address': {'hamlet': 'Willard', 'county': 'Putnam County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['33.2873539', '33.3273539', '-83.5037772', '-83.4637772']}","{'hamlet': 'Willard', 'county': 'Putnam County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}",United States,us,,Putnam County,Georgia,,,,,,,,,Willard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,-83.5
AL011896,            UNNAMED,18960708,1800,  , TD,34.5N,82.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"34.5N, 82.9W","{'place_id': 99637017, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 12098579, 'lat': '34.497923981105586', 'lon': '-82.90103068232169', 'display_name': 'Wells Circle, Anderson County, South Carolina, 29689, United States', 'address': {'road': 'Wells Circle', 'county': 'Anderson County', 'state': 'South Carolina', 'postcode': '29689', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['34.495517', '34.498832', '-82.904103', '-82.899243']}","{'road': 'Wells Circle', 'county': 'Anderson County', 'state': 'South Carolina', 'postcode': '29689', 'country': 'United States', 'country_code': 'us'}",United States,us,,Anderson County,South Carolina,,Wells Circle,29689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,-82.9
AL011896,            UNNAMED,18960709,0,  , TD,36.4N,83.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"36.4N, 83.2W","{'place_id': 209020520, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 491703507, 'lat': '36.39835945988453', 'lon': '-83.19780386363207', 'display_name': 'Spruce Pine Road, Hawkins County, Tennessee, 37857, United States', 'address': {'road': 'Spruce Pine Road', 'county': 'Hawkins County', 'state': 'Tennessee', 'postcode': '37857', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['36.3954101', '36.398882', '-83.2032496', '-83.19734']}","{'road': 'Spruce Pine Road', 'county': 'Hawkins County', 'state': 'Tennessee', 'postcode': '37857', 'country': 'United States', 'country_code': 'us'}",United States,us,,Hawkins County,Tennessee,,Spruce Pine Road,37857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,-83.2
AL011896,            UNNAMED,18960709,600,  , TD,38.5N,84.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"38.5N, 84.0W","{'place_id': 102389794, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 16344725, 'lat': '38.49820999412427', 'lon': '-84.0041379356605', 'display_name': 'Rye Road, Robertson County, Kentucky, 41064-1103, United States', 'address': {'road': 'Rye Road', 'county': 'Robertson County', 'state': 'Kentucky', 'postcode': '41064-1103', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['38.491049', '38.500465', '-84.006854', '-84.000295']}","{'road': 'Rye Road', 'county': 'Robertson County', 'state': 'Kentucky', 'postcode': '41064-1103', 'country': 'United States', 'country_code': 'us'}",United States,us,,Robertson County,Kentucky,,Rye Road,41064-1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,-84
AL011896,            UNNAMED,18960709,1200,  , TD,40.6N,84.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"40.6N, 84.0W","{'place_id': 304114845, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 18965314, 'lat': '40.600518846897586', 'lon': '-83.99997280941953', 'display_name': '23590, SR 67, Waynesfield, Auglaize County, Ohio, 45895, United States', 'address': {'house_number': '23590', 'road': 'SR 67', 'village': 'Waynesfield', 'county': 'Auglaize County', 'state': 'Ohio', 'postcode': '45895', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['40.600468846898', '40.600568846898', '-84.00002280942', '-83.99992280942']}","{'house_number': '23590', 'road': 'SR 67', 'village': 'Waynesfield', 'county': 'Auglaize County', 'state': 'Ohio', 'postcode': '45895', 'country': 'United States', 'country_code': 'us'}",United States,us,,Auglaize County,Ohio,23590,SR 67,45895,,,,,,,Waynesfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,-84
AL011896,            UNNAMED,18960709,1800,  , TD,42.1N,83.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"42.1N, 83.8W","{'place_id': 301493024, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724504, 'lat': '42.10002603940117', 'lon': '-83.79921867686039', 'display_name': '12798, Jordan Road, Saline Township, Washtenaw County, Michigan, 48176, United States', 'address': {'house_number': '12798', 'road': 'Jordan Road', 'village': 'Saline Township', 'county': 'Washtenaw County', 'state': 'Michigan', 'postcode': '48176', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['42.099976039401', '42.100076039401', '-83.79926867686', '-83.79916867686']}","{'house_number': '12798', 'road': 'Jordan Road', 'village': 'Saline Township', 'county': 'Washtenaw County', 'state': 'Michigan', 'postcode': '48176', 'country': 'United States', 'country_code': 'us'}",United States,us,,Washtenaw County,Michigan,12798,Jordan Road,48176,,,,,,,Saline Township,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1,-83.8
AL011896,            UNNAMED,18960710,0,  , TD,43.6N,83.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"43.6N, 83.5W","{'place_id': 103517590, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 17977522, 'lat': '43.59999863523118', 'lon': '-83.50004870351472', 'display_name': 'Fox Road, Akron Township, Tuscola County, Michigan, 48767, United States', 'address': {'road': 'Fox Road', 'municipality': 'Akron Township', 'county': 'Tuscola County', 'state': 'Michigan', 'postcode': '48767', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['43.595474', '43.602718', '-83.500123', '-83.499967']}","{'road': 'Fox Road', 'municipality': 'Akron Township', 'county': 'Tuscola County', 'state': 'Michigan', 'postcode': '48767', 'country': 'United States', 'country_code': 'us'}",United States,us,,Tuscola County,Michigan,,Fox Road,48767,,,,,,,,,,,,,Akron Township,,,,,,,,,,,,,,,,,,,,,,,,,43.6,-83.5
AL011896,            UNNAMED,18960710,600,  , TD,45.1N,83.3W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"45.1N, 83.3W","{'place_id': 282306076, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 165789, 'lat': '43.6211955', 'lon': '-84.6824346', 'display_name': 'Michigan, United States', 'address': {'state': 'Michigan', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['41.6961278', '48.306063', '-90.4186202', '-82.1228056']}","{'state': 'Michigan', 'country': 'United States', 'country_code': 'us'}",United States,us,,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,-83.3
AL021896,            UNNAMED,18960901,600,  , HU,18.1N,66.9W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"18.1N, 66.9W","{'place_id': 214719050, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 533469238, 'lat': '18.101075', 'lon': '-66.902986', 'display_name': 'Rancheras, Ranchera, Yauco, United States', 'address': {'neighbourhood': 'Rancheras', 'city_district': 'Ranchera', 'county': 'Yauco', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['18.101075', '18.1051475', '-66.902986', '-66.9017838']}","{'neighbourhood': 'Rancheras', 'city_district': 'Ranchera', 'county': 'Yauco', 'country': 'United States', 'country_code': 'us'}",United States,us,,Yauco,,,,,,,,,,,,,Ranchera,,,,,Rancheras,,,,,,,,,,,,,,,,,,,,,,,,18.1,-66.9
AL021896,            UNNAMED,18960910,1300, L, HU,41.2N,70.6W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"41.2N, 70.6W","{'place_id': 282416250, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 148838, 'lat': '39.7837304', 'lon': '-100.445882', 'display_name': 'United States', 'address': {'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['-14.7608358', '71.6048217', '-180', '180']}","{'country': 'United States', 'country_code': 'us'}",United States,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,-70.6
AL021896,            UNNAMED,18960910,1800,  , TS,42.0N,70.7W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"42.0N, 70.7W","{'place_id': 153405567, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 213668990, 'lat': '41.99791775', 'lon': '-70.70108755183682', 'display_name': '54, Shore Drive, Kingston Shores, Kingston, Plymouth County, Massachusetts, 02360-7310, United States', 'address': {'house_number': '54', 'road': 'Shore Drive', 'hamlet': 'Kingston Shores', 'town': 'Kingston', 'county': 'Plymouth County', 'state': 'Massachusetts', 'postcode': '02360-7310', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['41.9978317', '41.9979959', '-70.7011953', '-70.7009901']}","{'house_number': '54', 'road': 'Shore Drive', 'hamlet': 'Kingston Shores', 'town': 'Kingston', 'county': 'Plymouth County', 'state': 'Massachusetts', 'postcode': '02360-7310', 'country': 'United States', 'country_code': 'us'}",United States,us,,Plymouth County,Massachusetts,54,Shore Drive,02360-7310,,,,,Kingston,Kingston Shores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,-70.7
AL021896,            UNNAMED,18960911,0,  , EX,43.0N,70.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"43.0N, 70.5W","{'place_id': 2446833, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 357717148, 'lat': '42.9795884', 'lon': '-70.5970438', 'display_name': 'Isles of Shoals, Kittery, York County, Maine, United States', 'address': {'place': 'Isles of Shoals', 'town': 'Kittery', 'county': 'York County', 'state': 'Maine', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['42.6595884', '43.2995884', '-70.9170438', '-70.2770438']}","{'place': 'Isles of Shoals', 'town': 'Kittery', 'county': 'York County', 'state': 'Maine', 'country': 'United States', 'country_code': 'us'}",United States,us,,York County,Maine,,,,Isles of Shoals,,,,Kittery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-70.5
AL021896,            UNNAMED,18960911,600,  , EX,43.9N,70.1W,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"43.9N, 70.1W","{'place_id': 78720025, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7383248456, 'lat': '43.9020794', 'lon': '-70.0998551', 'display_name': '8, Partridge Lane, Freeport, Cumberland County, Maine, 04032, United States', 'address': {'house_number': '8', 'road': 'Partridge Lane', 'town': 'Freeport', 'county': 'Cumberland County', 'state': 'Maine', 'postcode': '04032', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['43.9020294', '43.9021294', '-70.0999051', '-70.0998051']}","{'house_number': '8', 'road': 'Partridge Lane', 'town': 'Freeport', 'county': 'Cumberland County', 'state': 'Maine', 'postcode': '04032', 'country': 'United States', 'country_code': 'us'}",United States,us,,Cumberland County,Maine,8,Partridge Lane,4032,,,,,Freeport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,-70.1
